year,country,country_url,region_code,region,rank_per_region,overall_rank,happiness_score,happiness_status,gdp_per_capita,family,social_support,healthy_life_expectancy,freedom_life_choices,generosity,corruption
2017,Bosnia and Herzegovina,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,Nan,,90,5.18200016,Amber,0.9824094179999999,1.069335938,,0.7051863070000001,0.204403177,0.328867495,0.0
2017,Honduras,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,19.0,AMERICAS,23.0,91,5.181000233,Amber,0.730573118,1.143944979,,0.58256948,0.34807986,0.236188874,0.073345453
2017,Macedonia,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Macedonia.svg,150.0,EUROPE,35.0,92,5.1750001910000005,Amber,1.0645779370000001,1.2078930140000002,,0.644948184,0.325905979,0.253760964,0.060277794
2017,Somalia,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Somalia.svg,2.0,AFRICA,5.0,93,5.151000023,Amber,0.022643184,0.721151352,,0.11398913699999999,0.602126956,0.291631311,0.282410324
2017,Vietnam,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,142.0,ASIA,24.0,94,5.073999882,Amber,0.788547575,1.277491331,,0.652168989,0.571055591,0.234968051,0.08763323699999999
2017,Nigeria,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,2.0,AFRICA,6.0,94,5.073999882,Amber,0.783756256,1.215770483,,0.05691573,0.394952565,0.23094719600000002,0.026121566000000002
2017,Tajikistan,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,142.0,ASIA,25.0,96,5.040999889,Amber,0.524713635,1.271463275,,0.529235125,0.47156670700000003,0.248997644,0.14637714599999999
2017,Bhutan,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,142.0,ASIA,26.0,97,5.011000156000001,Amber,0.8854163890000001,1.340126514,,0.495879292,0.5015376810000001,0.474054545,0.17338039
2017,Kyrgyzstan,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,142.0,ASIA,27.0,98,5.004000187,Amber,0.596220076,1.394238591,,0.5534577970000001,0.454943389,0.428580374,0.039439179
2017,Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,142.0,ASIA,28.0,99,4.961999893,Amber,0.47982019200000003,1.179283261,,0.504130781,0.44030594799999995,0.394096166,0.072975546
2017,Mongolia,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,142.0,ASIA,29.0,100,4.954999924,Amber,1.0272358659999998,1.4930112359999999,,0.557783484,0.394143969,0.33846423,0.032902289
2017,South Africa,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,2.0,AFRICA,7.0,101,4.828999996,Amber,1.054698706,1.3847886319999998,,0.18708007,0.479246736,0.13936238,0.072509497
2017,Tunisia,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,2.0,AFRICA,8.0,102,4.804999828,Amber,1.007265806,0.86835146,,0.613212049,0.28968069,0.049693357,0.086723149
2017,Palestinian Territories,,,Nan,,103,4.775000095,Amber,0.716249228,1.1556471590000001,,0.565666974,0.254711062,0.114173174,0.08928260199999999
2017,Egypt,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,2.0,AFRICA,9.0,104,4.735000134,Amber,0.989701807,0.997471392,,0.520187259,0.282110155,0.128631443,0.114381365
2017,Bulgaria,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,150.0,EUROPE,36.0,105,4.714000225,Amber,1.161459088,1.4343794580000002,,0.70821768,0.289231718,0.11317769400000001,0.011051531000000002
2017,Sierra Leone,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,2.0,AFRICA,10.0,106,4.709000111,Amber,0.368420929,0.984136045,,0.005564754,0.318697691,0.293040901,0.071095176
2017,Cameroon,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,2.0,AFRICA,11.0,107,4.695000172,Amber,0.564305365,0.946018219,,0.132892117,0.43038874899999996,0.236298457,0.051306631
2017,Iran,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,142.0,ASIA,30.0,108,4.691999912,Amber,1.156873107,0.7115512490000001,,0.639333189,0.249322608,0.38724291299999997,0.048761072999999995
2017,Albania,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,150.0,EUROPE,37.0,109,4.644000053,Amber,0.996192753,0.803685248,,0.7311597470000001,0.381498635,0.201312944,0.039864216
2017,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,142.0,ASIA,31.0,110,4.607999802,Amber,0.586682975,0.7351317409999999,,0.533241034,0.47835665899999996,0.172255352,0.123717859
2017,Namibia,https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg,2.0,AFRICA,12.0,111,4.573999882,Amber,0.9644343259999999,1.098470807,,0.33861181100000004,0.520303547,0.077133745,0.093146972
2017,Kenya,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,2.0,AFRICA,13.0,112,4.552999973,Amber,0.560479462,1.0679507259999999,,0.30998835,0.452763766,0.444860309,0.064641319
2017,Mozambique,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Mozambique.svg,2.0,AFRICA,14.0,113,4.5500001910000005,Amber,0.23430565,0.870701015,,0.106654435,0.48079109200000003,0.32222810399999996,0.179436386
2017,Myanmar,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,142.0,ASIA,32.0,114,4.545000076,Amber,0.36711055,1.123235941,,0.397522569,0.514492035,0.8380751609999999,0.188816205
2017,Senegal,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,2.0,AFRICA,15.0,115,4.534999847,Amber,0.47930902200000003,1.179691911,,0.40936285299999997,0.37792226700000003,0.183468893,0.11546044800000001
2017,Zambia,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,2.0,AFRICA,16.0,116,4.513999939,Amber,0.636406779,1.0031872990000001,,0.257835895,0.461603492,0.249580145,0.07821355
2017,Iraq,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,142.0,ASIA,33.0,117,4.497000217,Amber,1.102710485,0.978613198,,0.50118047,0.28855553300000003,0.19963726399999998,0.107215755
2017,Gabon,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,2.0,AFRICA,17.0,118,4.465000153,Amber,1.198210239,1.155620217,,0.356578588,0.312328577,0.043785378,0.076046787
2017,Ethiopia,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,2.0,AFRICA,18.0,119,4.460000038,Amber,0.339233845,0.864669204,,0.353409708,0.40884274200000004,0.31265074,0.165455714
2017,Sri Lanka,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,142.0,ASIA,34.0,120,4.440000057,Amber,1.009850144,1.259976387,,0.6251308320000001,0.561213255,0.49086356200000003,0.073653966
2017,Armenia,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,142.0,ASIA,35.0,121,4.375999928,Amber,0.900596738,1.0074837209999998,,0.637524426,0.198303267,0.083488092,0.026674422000000003
2017,India,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,142.0,ASIA,36.0,122,4.315000057,Amber,0.7922212479999999,0.754372597,,0.455427617,0.469987005,0.231538489,0.092226885
2017,Mauritania,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,2.0,AFRICA,19.0,123,4.291999817,Amber,0.648457289,1.27203083,,0.28534928,0.09609804300000001,0.20187002399999998,0.136957005
2017,Congo (Brazzaville),,,Nan,,124,4.290999889,Amber,0.808964252,0.832044363,,0.28995743399999996,0.435025871,0.120852128,0.07961813400000001
2017,Georgia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,142.0,ASIA,37.0,125,4.285999775,Amber,0.9506126640000001,0.570614934,,0.649546981,0.309410036,0.054008815,0.251666635
2017,Congo (Kinshasa),,,Nan,,126,4.28000021,Amber,0.092102349,1.229023457,,0.191407025,0.23596134800000002,0.246455833,0.060241355999999996
2017,Mali,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,2.0,AFRICA,20.0,127,4.190000057,Amber,0.476180494,1.281473398,,0.169365674,0.306613743,0.183354199,0.10497024699999999
2017,Ivory Coast,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,Nan,,128,4.179999828,Amber,0.603048921,0.90478003,,0.04864217,0.447706193,0.20123747,0.130061775
2017,Cambodia,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,142.0,ASIA,38.0,129,4.168000221000001,Amber,0.601765096,1.006238341,,0.429783404,0.633375823,0.385922968,0.068105951
2017,Sudan,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,2.0,AFRICA,21.0,130,4.138999939,Amber,0.6595166920000001,1.21400857,,0.29092082399999997,0.014995855,0.18231745100000002,0.08984752
2017,Ghana,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,2.0,AFRICA,22.0,131,4.1199998860000004,Amber,0.6672248239999999,0.873664737,,0.295637727,0.42302629399999997,0.25692394399999996,0.02533637
2017,Ukraine,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,150.0,EUROPE,38.0,132,4.096000195,Amber,0.8946519490000001,1.394537568,,0.575903952,0.122974776,0.270061463,0.023029471
2017,Uganda,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,2.0,AFRICA,23.0,133,4.0809998510000005,Amber,0.381430715,1.129827738,,0.217632607,0.443185955,0.325766057,0.057069719000000005
2017,Burkina Faso,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,2.0,AFRICA,24.0,134,4.032000065,Amber,0.35022771399999997,1.043280005,,0.21584425899999998,0.32436785100000004,0.250864685,0.12032810599999999
2017,Niger,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,2.0,AFRICA,25.0,135,4.027999878,Amber,0.161925331,0.993025005,,0.268505007,0.363658696,0.22867384600000001,0.138572946
2017,Malawi,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,2.0,AFRICA,26.0,136,3.970000029,Amber,0.23344203800000002,0.5125688310000001,,0.315089583,0.466914654,0.28717047,0.072711654
2017,Chad,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,2.0,AFRICA,27.0,137,3.9360001089999996,Amber,0.438012987,0.953855872,,0.041134715,0.162342027,0.21611385,0.053581882000000004
2017,Zimbabwe,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,2.0,AFRICA,28.0,138,3.875,Amber,0.375846535,1.083095908,,0.19676375399999999,0.33638420700000005,0.189143494,0.095375381
2017,Lesotho,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Lesotho.svg,2.0,AFRICA,29.0,139,3.808000088,Amber,0.5210212470000001,1.190095186,,0.0,0.39066129899999996,0.157497272,0.11909464
2017,Angola,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,2.0,AFRICA,30.0,140,3.7950000760000004,Amber,0.85842818,1.10441196,,0.049868666,0.0,0.09792649,0.069720335
2017,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,142.0,ASIA,39.0,141,3.79399991,Amber,0.40147721799999997,0.581543326,,0.180746779,0.10617952,0.311870933,0.06115783
2017,Botswana,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,2.0,AFRICA,31.0,142,3.766000032,Amber,1.122094154,1.221554995,,0.34175550899999996,0.505196333,0.099348448,0.09858319900000001
2017,Benin,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,2.0,AFRICA,32.0,143,3.657000065,Amber,0.43108540799999995,0.435299844,,0.209930211,0.425962776,0.207948461,0.060929015
2017,Madagascar,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,2.0,AFRICA,33.0,144,3.644000053,Amber,0.305808693,0.9130203720000001,,0.375223309,0.189196765,0.20873253,0.067231975
2017,Haiti,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,19.0,AMERICAS,24.0,145,3.6029999260000003,Amber,0.368610263,0.640449822,,0.27732113,0.030369857000000004,0.489203781,0.09987215
2017,Yemen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,142.0,ASIA,40.0,146,3.592999935,Amber,0.5916834470000001,0.9353822470000001,,0.31008091600000004,0.249463722,0.10412520900000001,0.056767423
2017,South Sudan,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_South_Sudan.svg,2.0,AFRICA,34.0,147,3.59100008,Amber,0.397248626,0.601323128,,0.163486004,0.147062436,0.28567081699999997,0.116793513
2017,Liberia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,2.0,AFRICA,35.0,148,3.5329999919999997,Amber,0.119041793,0.8721179370000001,,0.229918197,0.332881182,0.266549885,0.038948249
2017,Guinea,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,2.0,AFRICA,36.0,149,3.5069999689999998,Amber,0.24454993,0.791244686,,0.19412913899999998,0.34858751299999996,0.264815092,0.110937618
2017,Togo,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,2.0,AFRICA,37.0,150,3.4949998860000004,Amber,0.305444717,0.43188253,,0.247105569,0.380426139,0.19689615100000002,0.095665015
2017,Rwanda,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,2.0,AFRICA,38.0,151,3.4709999560000004,Amber,0.368745893,0.945707023,,0.326424807,0.581843853,0.252756029,0.455220014
2017,Syria,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,142.0,ASIA,41.0,152,3.461999893,Amber,0.7771531340000001,0.39610260700000005,,0.500533342,0.081539445,0.49366372799999997,0.151347131
2017,Tanzania,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,2.0,AFRICA,39.0,153,3.348999977,Amber,0.511135876,1.0419898029999999,,0.364509284,0.390017778,0.35425636200000005,0.066035107
2017,Burundi,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,2.0,AFRICA,40.0,154,2.904999971,Amber,0.091622569,0.629793584,,0.151610792,0.059900753,0.204435185,0.084147945
2017,Central African Republic,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Central_African_Republic.svg,2.0,AFRICA,41.0,155,2.6930000780000003,Amber,0.0,0.0,,0.018772686,0.270842046,0.280876487,0.056565076
2018,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150.0,EUROPE,1.0,1,7.632000000000001,Green,1.305,,1.5919999999999999,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996
2018,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150.0,EUROPE,2.0,2,7.593999999999999,Green,1.456,,1.5819999999999999,0.861,0.6859999999999999,0.28600000000000003,0.34
2018,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150.0,EUROPE,3.0,3,7.555,Green,1.351,,1.59,0.868,0.6829999999999999,0.284,0.408
2018,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150.0,EUROPE,4.0,4,7.495,Green,1.3430000000000002,,1.6440000000000001,0.914,0.677,0.353,0.138
2018,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150.0,EUROPE,5.0,5,7.487,Green,1.42,,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004
2018,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150.0,EUROPE,6.0,6,7.441,Green,1.361,,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295
2018,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19.0,AMERICAS,1.0,7,7.327999999999999,Green,1.33,,1.5319999999999998,0.8959999999999999,0.653,0.321,0.29100000000000004
2018,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9.0,OCEANIA,1.0,8,7.324,Green,1.268,,1.601,0.8759999999999999,0.669,0.365,0.389
2018,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150.0,EUROPE,7.0,9,7.314,Green,1.355,,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995
2018,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9.0,OCEANIA,2.0,10,7.272,Green,1.34,,1.5730000000000002,0.91,0.647,0.361,0.302
2018,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150.0,EUROPE,8.0,11,7.19,Green,1.244,,1.433,0.888,0.46399999999999997,0.262,0.08199999999999999
2018,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150.0,EUROPE,9.0,12,7.138999999999999,Green,1.341,,1.504,0.8909999999999999,0.617,0.242,0.22399999999999998
2018,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19.0,AMERICAS,2.0,13,7.072,Green,1.01,,1.459,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999
2018,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150.0,EUROPE,10.0,14,6.977,Green,1.4480000000000002,,1.5830000000000002,0.8759999999999999,0.614,0.307,0.306
2018,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150.0,EUROPE,11.0,15,6.965,Green,1.34,,1.474,0.861,0.586,0.273,0.28
2018,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150.0,EUROPE,12.0,16,6.9270000000000005,Green,1.324,,1.483,0.894,0.583,0.188,0.24
2018,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150.0,EUROPE,13.0,17,6.91,Green,1.5759999999999998,,1.52,0.8959999999999999,0.632,0.196,0.321
2018,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19.0,AMERICAS,3.0,18,6.886,Green,1.3980000000000001,,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133
2018,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142.0,ASIA,1.0,19,6.814,Green,1.301,,1.5590000000000002,0.883,0.5329999999999999,0.354,0.272
2018,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142.0,ASIA,2.0,20,6.774,Green,2.096,,0.7759999999999999,0.67,0.284,0.18600000000000003,
2018,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150.0,EUROPE,14.0,21,6.711,Green,1.2329999999999999,,1.489,0.8540000000000001,0.5429999999999999,0.064,0.034
2018,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150.0,EUROPE,15.0,22,6.627000000000001,Green,1.27,,1.525,0.884,0.645,0.376,0.142
2018,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150.0,EUROPE,16.0,23,6.489,Green,1.2930000000000001,,1.466,0.9079999999999999,0.52,0.098,0.17600000000000002
2018,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19.0,AMERICAS,4.0,24,6.4879999999999995,Green,1.038,,1.252,0.7609999999999999,0.479,0.069,0.095
2018,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19.0,AMERICAS,5.0,25,6.476,Green,1.131,,1.331,0.8079999999999999,0.431,0.19699999999999998,0.061
2018,Taiwan,,142.0,ASIA,3.0,26,6.441,Green,1.365,,1.436,0.857,0.418,0.151,0.078
2018,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19.0,AMERICAS,6.0,27,6.43,Green,1.112,,1.4380000000000002,0.759,0.597,0.125,0.063
2018,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19.0,AMERICAS,7.0,28,6.419,Green,0.986,,1.474,0.675,0.493,0.11,0.08800000000000001
2018,Argentina,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,19.0,AMERICAS,8.0,29,6.388,Green,1.073,,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006
2018,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19.0,AMERICAS,9.0,30,6.382000000000001,Green,0.7809999999999999,,1.268,0.608,0.604,0.179,0.071
2018,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19.0,AMERICAS,10.0,31,6.379,Green,1.093,,1.459,0.7709999999999999,0.625,0.13,0.155
2018,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142.0,ASIA,4.0,32,6.374,Green,1.649,,1.3030000000000002,0.748,0.654,0.256,0.171
2018,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142.0,ASIA,5.0,33,6.371,Green,1.379,,1.331,0.633,0.509,0.098,0.127
2018,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142.0,ASIA,6.0,34,6.343,Green,1.5290000000000001,,1.4509999999999998,1.008,0.631,0.261,0.457
2018,Malaysia,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,142.0,ASIA,7.0,35,6.322,Green,1.161,,1.258,0.669,0.35600000000000004,0.311,0.059000000000000004
2018,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150.0,EUROPE,17.0,36,6.31,Green,1.251,,1.538,0.965,0.449,0.142,0.07400000000000001
2018,Colombia,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,19.0,AMERICAS,11.0,37,6.26,Green,0.96,,1.439,0.635,0.531,0.099,0.039
2018,Trinidad & Tobago,,,Nan,,38,6.192,Green,1.2229999999999999,,1.492,0.564,0.575,0.171,0.019
2018,Slovakia,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,150.0,EUROPE,18.0,39,6.172999999999999,Green,1.21,,1.537,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999
2018,El Salvador,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,19.0,AMERICAS,12.0,40,6.167000000000001,Green,0.8059999999999999,,1.2309999999999999,0.639,0.461,0.065,0.08199999999999999
2018,Nicaragua,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,19.0,AMERICAS,13.0,41,6.141,Green,0.6679999999999999,,1.319,0.7,0.527,0.20800000000000002,0.128
2018,Poland,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,150.0,EUROPE,19.0,42,6.122999999999999,Green,1.176,,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064
2018,Bahrain,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,142.0,ASIA,8.0,43,6.105,Green,1.338,,1.3659999999999999,0.698,0.594,0.243,0.12300000000000001
2018,Uzbekistan,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,142.0,ASIA,9.0,44,6.096,Green,0.7190000000000001,,1.584,0.605,0.7240000000000001,0.32799999999999996,0.259
2018,Kuwait,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,142.0,ASIA,10.0,45,6.082999999999999,Green,1.474,,1.301,0.675,0.5539999999999999,0.16699999999999998,0.106
2018,Thailand,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,142.0,ASIA,11.0,46,6.072,Green,1.016,,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998
2018,Italy,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,150.0,EUROPE,20.0,47,6.0,Green,1.264,,1.501,0.946,0.281,0.13699999999999998,0.027999999999999997
2018,Ecuador,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,19.0,AMERICAS,14.0,48,5.973,Green,0.889,,1.33,0.736,0.556,0.114,0.12
2018,Belize,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Belize.svg,19.0,AMERICAS,15.0,49,5.956,Green,0.807,,1.101,0.474,0.593,0.183,0.08900000000000001
2018,Lithuania,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,150.0,EUROPE,21.0,50,5.952000000000001,Green,1.197,,1.527,0.716,0.35,0.026000000000000002,0.006
2018,Slovenia,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,150.0,EUROPE,22.0,51,5.9479999999999995,Green,1.219,,1.506,0.856,0.633,0.16,0.051
2018,Romania,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,150.0,EUROPE,23.0,52,5.945,Green,1.1159999999999999,,1.219,0.726,0.528,0.08800000000000001,0.001
2018,Latvia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,150.0,EUROPE,24.0,53,5.933,Green,1.148,,1.454,0.6709999999999999,0.363,0.092,0.066
2018,Japan,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,142.0,ASIA,12.0,54,5.915,Green,1.294,,1.462,0.988,0.5529999999999999,0.079,0.15
2018,Mauritius,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,2.0,AFRICA,1.0,55,5.891,Green,1.09,,1.3869999999999998,0.684,0.584,0.245,0.05
2018,Jamaica,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,19.0,AMERICAS,16.0,56,5.89,Green,0.8190000000000001,,1.493,0.693,0.575,0.096,0.031
2018,South Korea,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,142.0,ASIA,13.0,57,5.875,Green,1.266,,1.204,0.955,0.244,0.175,0.051
2018,Northern Cyprus,,,Nan,,58,5.835,Green,1.229,,1.2109999999999999,0.909,0.495,0.179,0.154
2018,Russia,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,150.0,EUROPE,25.0,59,5.81,Green,1.151,,1.479,0.599,0.39899999999999997,0.065,0.025
